label,text
1,見係正貨，貴過其他舖頭都買，點知開出嚟成包勁碎，每次餵糧都有一部分係碎到食唔到，仲搞到貓貓食到周地都係。失望！
1,上次買左12排～正常可以黎3箱～吾明點解要折到散修修用袋裝。
1,一向買開既紙質都唔錯，可以話係好抵用，但今次好失望，廁後有好多紙碎
1,用咗好多年一直覺得好好，包裝乾淨，又冇一般垃圾袋上見到嘅粉狀。直至到最近發現越來越薄！勁透明，唔使袋重嘢已經穿咗窿。希望同廠家反映，唔好做袋唔到嘢嘅垃圾袋。
1,雖然唔想有太多包製，但都唔可以有損壞
1,本身黎到個泵係已經立高左，但係我見撳咗幾下先出洗頭水，應該冇俾人用過掛…但係唔知點解呢一隻配方同我平時喺萬寧買開同一款嘅係完全唔一樣嘅質地，呢一隻非常之杰！好似加左好多膠水。同埋一到冬天佢個口凍到有啲凝固咗，你要係咁撳幾次，佢先真係禁到洗髮露出嚟，搽上去頭用完之後係非常之乾，同埋洗完會令到你個頭髮打結。從來都冇試過咁嘅情況。我以前喺萬寧買開呢一隻洗頭水都完全冇咁嘅問題，係好好用。完全唔明白點解今次喺HKTVmall買會變成咁。已經用咗一個禮拜，難用得滯，俾我揼咗。
1,"買咗幾十罐罐頭，啲紙皮包裝全部皺唒，罐頭亦都凹陷 送貨淨係用牛皮紙包住晒幾十罐罐頭，理應用紙箱裝好送貨"
1,每包的下方角已梅梅爛爛，有慢慢滲漏，好肉酸
1,幫襯左好多次，點解呢批會咁？（全部）
1,同之前買的差好遠，今次送來的超細隻，好似芝麻雞嘅大細
1,一黎到已經爛左 送貨包裝冇事 啫係出貨已經知道有問題都照送？
1,我減價買左4包$60一包😭又細立冇鮮味又多潺，中伏，以前都可以現在D垃圾，以後不會買。
1,特登買一罐新裝試下配方有冇改，點知俾左舊罐。
1,訂後原安排一星期派送，到派送日收到通知要遲4日才送。由於部分貨品已派送完成，無得更改派送日期，以致大失預算。 
1,貓完全唔肯食，入面得98% 是湯，2% 肉碎， 非常差。
1,價錢唔算平，吸收量唔夠多，要用多幾張，唸住試下，呢下中伏
1,"1 包大1包細細的好食好嫩， 大的始終有蘇味雖然大件。買過多次"
1,買左好幾次都係外盒變曬形，d 奶拿上手熱既，情願比多1～2蚊要個包裝正常既，五會再係呢間買 
1,鹿筋勁碎，我打開了包裝影左張相，左邊嘅超細，中間嘅都係細，右邊先叫正常尺寸
1,我的洛威那非常嘴刁，只愛肉，不愛包、餅類，今天收到一包送嘅鴨肉曲奇，正在想送給牠也浪費了，即管試吓比佢聞，一開始一定吐出來，但跟住就再食，於是比埋餘下嘅曲奇，佢食乾淨，立即上hktvmall search，但搵唔到😮‍💨
1,"基本上9成罐都係凹而且燒雞唔係港版，如果係日版應該要標明係平姐，但都唔好9成罐都凹比人囉"
1,商品比原定遲咗四日先送都算，仲要包裝紙係一個普通公文袋裝住三罐狗糧，其中一半係咁嘅！
1,平時買開，今次罐裝不是金蓋罐和之前不同，入面變左啫喱狀態之前是水份，貓貓都發現不同不喜歡食，係新批次轉左還是什麼問題？
1,完全冇收到貨，TV Mall送貨送錯單位完全唔知送咗去邊單位門牌都冇影到，求救無門，派送員話派咗，睇返電子門鐘完全冇人送貨，冇俾收貨碼，但照送咗貨
1,好差，我都買咗幾年，今批啲糧QC好有問題，我2隻貓食完嘔到傻。 貓主請小心謹慎諗清楚係咪真係繼續買比你啲貓食。
1,這批貨次不一樣，品質比從前差，包裝和氣味都不一樣，砂比較細，易碎，且有發霉的砂在內，常有粉紅色，灰色，綠色的一點點。不過懶得去退換了，因為已比預期送貨日期遲了兩星期。
1,回購，不錯，但最近兩次好像薄了，沒有之前的厚、剛收貨寫評論時發現今日仲平！
1,唔知咩原因有兩盒包裝打開咗盒爛咗，我喺外面買包裝盒係會有包膠封住，呢度係六包都冇，其中兩個盒仲要打開咗裏面啲一包包濕糧包裝好巢，唔係因為送貨地址拍錯咗，搞退貨冇得揀地址，我真係一定會要求退換，唔知HKTVmall到底有冇檢視自己嘅商戶商品品質，就算係平或者特價都唔應該容許商品會損壞，即使我而家唔退貨，麻煩你都解釋一下點解商品會損壞
1,衰自己貪平貪新鮮…呢款貓砂有一種詭異嘅綠色同埋綠茶味，一用我主子肚屙左2日同埋手手竟然被染色！😡
1,"勸大家不要買, 入面太碎, 碎到太危險小狗都不能吃, 第一次買到咁差既質量, 要求商家退款不受理, 當跌錢算了!! 不敢比屋企狗仔食, 驚佢成條生吞插傷要睇 vet 仲大損失!!  但真係好失望, 貨又退唔到錢又退唔到, 一定唔會再幫襯 😠"
1,貓展直播買 收貨時無送貓抓板，問翻客服話去到我個時送完，搞笑 直播中落單 直播主話落單夠錢就送&#40;無講限量&#41;數量唔夠送 同我講去到我送完 係唔係欺騙顧客？一句話送完就算 完全無責任可言
1,雖然已經係尼到訂貨幾次，但今次品質完全唔同，顏色，大小粒都唔一樣，貓咪亦唔肯點食，品質明顯有問題但商戶都唔肯換貨，冇下次
1,有折，仲抵用，幫我送到媽咪屋企，下次一定再回購
1,"特價$50買來一試 懶得煮飯咁岩就可以來個快餐 味道雖然咸左少少  但入味同送飯一流 雞大細夠兩個人食 算[抵]食"
1,好用，屋企仔女瞓晒先有時間搞清潔，吸塵機怕嘈醒佢地，用紙拖把最好靜靜地，配濕巾用仲好啦快靚正...但聽聞長期冇貨
1,感覺中伏了… 建議不要購買。這不是日本貨，是泰國的。包裝一摸上手就好不妥，好後悔仲買了三包！圖中左邊是我的毛孩食開的，右邊是此hktvmall店買的！完全不敢給毛孩食…
1,"高質平民價天然糧... 仲平過喺日本買, 好抵, 希望 keep 住, 唔好加價 !!"
1,多次回購，即使接近1:1咁加水貓貓仍願意食，所以食緊呢隻罐時尿量都有增加，會繼續回購，希望有更多優惠
1,呢隻砂雖然唔算好大包，但非常好用，抵用，完全沒有異味，易凝結，所以方便鏟除，之前買其他牌子，60幾蚊一包，但好快就要全盆換，因為味道好大，同粘盆底。本人大大推薦呢隻砂，大大讚好👍👍😃
1,除臭效果十分好！很少碎屑，用了這款貓砂，地下乾淨好多！沖落馬桶亦沒有沉澱，價比之前用的日本豆腐砂平得多，會一直回購！
1,已經買過3.4次先來評價，每次買質量都好好，包裝冇問題，試過係寵物店買到入面啲糧好碎好粉，根本食唔到，呢到買過幾次都冇呢個問題，糧好乾爽，食到底先有少量碎左既糧，我覺得係正常可以接受
1,特價抵！回購，僻味效果幾好
1,好用，屋企仔女瞓晒先有時間搞清潔，吸塵機怕嘈醒佢地，用紙拖把最好靜靜地，配濕巾用仲好啦快靚正...但聽聞長期冇貨
1,價錢比零售店平，4包原箱送貨，還有濕糧一包贈品，貓味喜歡
1,今次購入價是最便宜，抵！
1,太甜，希望呢個產品有走甜版
1,"好靚！我個仔仔都想貢獻一張美照 &#40;2027年&#41;🤣求申請方法"
1,"$50價錢好吸引 但品質差左，好多粉塵"
1,剛剛星期四VIP特價$100買左，星期六全部賣$90，變價真快！
1,"基本上9成罐都係凹，而旦燒雞唔係港版，如果係日版應該要標明，係平姐，但都唔好9成罐都凹比人囉"
1,收到的罐頭是這樣的！係本身有事？定運送有事？凹到咁，我唔敢比我隻貓食囉
1,回購85一袋，加埋星期四5%，再送埋貨。
1,追加79元兩罐，肉質比較淋，少咗咬口。
1,猫不吃肉條，衹肯吃糊狀，見産品寫肉泥才買，但原來入面超多肉絲
1,送貨包裝欠保護，外包裝看上去很污糟，貨品外袋還穿了，廚房紙或因此而受污染。
1,除臭效果十分好！很少碎屑，用了這款貓砂，地下乾淨好多！沖落馬桶亦沒有沉澱，價比之前用的日本豆腐砂平得多，會一直回購！
1,$99@平過外面買，仲送貨，夠方便。
1,訂兩包但送貨只係送一包，仲有一包去左邊？
1,"Very good! 話說家中貓貓耳仔長期發炎有異味，睇左好多次醫生食藥滴耳都攪唔掂，醫生隻耳水仲要係油性質地每次滴完都攪到耳仔附近啲毛好lup, 依支用咗個幾星期竟然好番仲要係水狀又爽又唔lup!"
1,送來時已經有一盒個蓋甩左出來，已經俾送貨員即時收走，請售後幫忙跟進！
1,吸水力好，有折扣抵買.
1,買左48罐，當中有18罐都有凹陷。之前買過都正常的，第一次出現呢個情況。希望下次留意一下。
1,三十幾蚊一包? 平時買開三十幾蚊有5包，睇錯左俾人呃左
1,價錢比零售店平，4包原箱送貨，還有濕糧一包贈品，貓味喜歡
1,三十幾蚊一包? 平時買開三十幾蚊有5包，睇錯左俾人呃左
1,爛左盒，運送整扁左好多盒
1,完全無包裝，有一包個袋爛左，一拎起就倒瀉，好心點都包下啦，個包裝袋咁鬼薄。
1,我兩隻小朋友都中意食，已經回購左好多次，希望多啲優惠🥹
1,如果中意飲湯既貓可以試下，應該會好中意食，好香同鮮味，水份高
1,用過普通及2.0...真係越用越差、粉層多咗、唔知各位有冇留意連豆腐沙啲"色”都有少少唔同、我之前買過另一隻新包裝~如下圖、用新包裝少啲粉層、豆腐沙大粒啲、見特價買咗再睇未開封已經見袋有粉層、用埋今次唔會再買呢隻品牌、主子用完隻腳黏咗好多粉及帶埋地板上.
1,買幼粒裝點知收到粗粒，仲以為係自己買錯，原來唔係
1,買6支，有3支嚴重凹陷，好在無爆。嘗試過整理返個紙盒，但搞唔掂無法直立。開咗都要極速飲完，怕橫放喺雪櫃會漏哂出嚟
1,貓貓食左，明顯胃口有改善，食多左野
1,6罐有3罐係凹，紙皮箱包裝得好好無缺，我相信同運送無關，貨品未入箱已損壞。
1,送錯左貨，俾左12罐tuna同4罐tuna white fish我🥲 個盒一入屋掉左，之後先發現，換唔到貨…
1,首次購買，見comment 唔錯就試下，$60一包都好抵
1,川貝鱷魚肉粉加強版搭配鯊魚魚骨粉一齊，狗狗平時氣管唔好，成日乾嘔乾咳，抬頭又咳，跑兩下又咳，加強版鱷魚粉+鯊魚骨粉一齊食左第二日即刻見到咳少左，過多幾日咳都冇咳喇，快見效又健康，狗狗唔洗再甘辛苦咳，食完會再買👍🏻👍🏻
1,"第一次買依款砂 首先貓砂本身都ok 幾結 但係真係太過大陣奶味用咗兩日都仲咁大味 我已經溝咗一半舊砂用 啲奶味依然發到砂盤幾米之外都好濃烈奶味 最大問題係隻貓次次去完貓砂盤都全隻貓都係奶味 我真係用唔到落去怕影響到隻貓健康 轉過幾次砂未試過有一款貓砂誇張到咁 我仲買咗兩大包都唔知點處理😔"
1,買左幾箱 好多係凹左， 哩個吾緊要 最大問題係飲左好多包 d飲管係裂的， 好難飲到 入面既野飲應該吾會有咩問題掛
1,"包裝整齊，價格便宜!唯一唔好係送貨員無提早時間打俾我話 ""將會送貨黎""  &#40;當時我在屋企樓下街市買餸&#41;，而係打俾我時就話巳經到左門口，我十分鐘後返到屋企見到箱貓砂就咁放在地上，人就唔見左!  如果俾人偷左點算先？  希望貴公司改善下....."
1,見平所以買1包試下，但係d沙比較大粒，吸水力冇用開個啲咁好。唔知係咪因為陣味比較勁&#40;有d似芝士味😂&#41;，主子唔係好肯用。不過見評價唔錯，可能係我哋用唔慣姐😂
1,"貓貓第一次用,味道太強.好彩因為第一次用只加了少許.差點唔肯去廁所.嚇死。唔敢再用.之前幫妹妹照顧貓時也是此牌子，忘了是否不是綠茶味."
1,$165 買，有 1/3 係連埋蠔汁痴埋一舊，即係曾經溶過雪，不過唔記得咗搞退貨所以算數。食到有幾隻有怪味，希望下次好啲。
1,五十幾蚊包尿墊除咗價錢平之外，品質預咗冇咁好，真心唔明點解有啲人話尿墊厚夠，我都唔明厚在邊度？而且條邊量過有4cm咁濶，變相內籠係細過其他尿墊，吸水力亦唔係十分好，狗狗vv完用廁紙或用手印落上面仍然係濕，唔夠乾爽，所以要勤換尿墊，如果唔係狗仔尿尿完又剛踩到會整到周圍都係腳印。
1,今次是送錯味道嗎？好大陣化學香氣功鼻！之前用開原味絶對沒有這種味道！同埋産品介紹話用粟米做，但你個名叫豆腐砂，點解嘅？
1,"Very good! 話說家中貓貓耳仔長期發炎有異味，睇左好多次醫生食藥滴耳都攪唔掂，醫生隻耳水仲要係油性質地每次滴完都攪到耳仔附近啲毛好lup, 依支用咗個幾星期竟然好番仲要係水狀又爽又唔lup!"
1,隻貓腸胃好似有問題，獸醫提議轉食呢隻牌子既吞拿魚，純淨d，食左一排暫時情況都好左。大罐岩2隻貓一齊食
1,"買個陣講有6包濕糧送，係冇嘅為左滿$488送乾糧400g,再買多一包乾糧，都係冇贈品"
1,"星係比hktvmall,包裝 運送 都好好，12月到期。 但係點解盒奶個味唔同左？ 難晒左好多我仲買左4pack… 係唔係因為轉左廠房所以走晒樣？ 點睇產地係hk定大陸"
1,"膠袋越黎越薄 貓沙越黎越易變成粉  請問係咪轉左生產地呀 覺得似假野以前買唔係咁"
1,不太濕又不太乾，好用!舊價係平， 所以呢半年不斷回購...正想回購， 但發現個價加左 80%...如果分開兩三次加去 $18， 會易啲接受囉!
1,外紙箱完好，泡泡膠都無問題，但打開泡泡包裝，有一罐偏左，好彩未爆，未知有沒有無影響品質。以往向這店購入都無問題，希望不是店舖明知有損傷都比客啦!
1,貨品很好，應該係 HKTV 出貨時包裝問題，尿片用封箱膠紙捆綁，中間無啦啦挾左一盒甘草欖，拉出甘草欖原來尿片袋已經穿隆，希望下次可以用文明的嘅包裝方法出貨俾客人，唔該哂。
1,$83，27卷，剛拆出嚟用，啲紙相比喺百佳、藥房買嘅，簡直不能接受，可以係次貨形容，分開哂，不能正常一格格使用，好易爛
1,第一次退貨，商家也同意了，HKTVmall發郵件通知退貨日期與時間，等咗成日，完全冇咗回事，搵客戶服務部，每次都係繁忙中，根本唔會有真人回答問題，什麼VIP有專員處理回覆都是假的，用咗咁耐呢個購物平台，真係對HKTVmall呢個平台好失望
1,壞嘅 臭到我三隻貓三條尾都向哂下 即刻走哂佬
1,真係超級濃烈綠茶味 完全頂唔順 聞到刺鼻 貓咪都怕左要避開…. 未試過用d咁臭嘅貓砂
1,貨品平靚正，但今次應該係hktvmall包裝方法問題，2包尿片用大膠紙困綁，中間無故挾了一盒甘草欖，拉開原來尿片袋穿了，下次可否用文明些小的方法包裝出貨？
1,做優惠時買的，$96有一pack 2包，非常抵買👍👍之前已買了這牌子的貓砂3年多了，但因為市面的超市已經加晒價了，所以今次在這買是非常之抵👍👍
1,原箱3大包＄249.9 GVIP再95折 好抵買～ 品質唔錯，無真空包裝所以唔可以囤貨。   如果有埋真空包裝就5星完美喇。
1,回購，但仲糸老問题，今次買三包，有兩包是二件魚裝，餘下一包是三件魚裝，這様也算是貨不对辦。
1,很好，偏瘦，但煎完唔會好鞋，啱晒減肥食，魚鱗係要自己刮嘅，但喺百佳惠康買果d都係一樣要自己刮鱗，所以唔覺得有咩咁驚奇，買左4包，包包都好平均，送黎果時有一包已經開始溶，其他3包ok
1,"這是這裏最好食的三文魚扒,墊豆腐蒸蒜頭豆鼓,非常新鲜嫩滑,我只食呢种."
1,贊，今次係百分百正貨，沒有任何攻鼻化學味道，包裝完美所以沒有壓成粉未。
1,夠厚，吸水力不錯，已多次回購，2包起有折好抵買，希望可以多啲做優惠
1,落完單好快就送貨 推薦
1,好抵! 貓貓鍾意食～會再回購！
1,"我屋企主子全部都好鍾意食，一打開罐罐啲香味引到啲主子癲哂😂真係啖啖都係肉！今次已經係第三次回購！"
1,d水會集中係底，要反轉放，比較難一張張咁抽。係好平
1,買過好多款尿墊呢款選吸力最好，不過尋日$76今日竟然變咗$87，想再回購都要諗吓了
1,唔算特別平，不過就唔使特登出去買。自從有咗網購之後，都好少出去行街
0,用來整手撕雞，非常方便，味道適中
0,送貨到達並不是藍色慕絲，故而是另一款藍色的其他濕兩罐
0,一直用開呢款礦物砂 結團效果同除臭效能都好好 超低粉塵 超讚
0,多次回購 貓貓好開心 因為次次都有玩具收😂
0,多次番購冷藏食物，今次最好。
0,英短貓咪媽媽&#40;3年大）同貓仔仔 （9月大）都喜歡吃!
0,急凍食品，也能運送，包裝挺好，送貨員有禮貌，讚
0,味道適中，簡單操作，便可以食用。
0,圖片是盒裝， 要睇字先知道係袋裝， 圖片有誤導
0,貓鐘意，吞拿魚肉同水份都好充足
0,主子難得喜歡&#40; HKTVMALL 選擇性隱藏客人負評，極度失望）的也17歲了。有時泌尿系統會有不適的時候，這種濕糧可以幫助預防膀胱或泌尿系統發炎。
0,我在5月尾購買，剛剛打開膠囊，發現不是粉狀，試了幾粒都一樣。
0,並非以原裝硬紙盒包裝好，以致很多盒豆漿被壓至變形
0,"27/5/2018做特價由$115減至100,買兩包送來一包,發覺原來訂單為一包但收了兩包價錢$200,Live chat 等了很久都是等。"
0,基乎每月皆購入這店這款貓糧，品質保證，發貨快。繼續支持
0,品質差了許多，沒有清新的豆腐味，也不能完全蓋過尿味，失望!!失望!!
0,厠紙品牌有用過，不錯。剛見有優惠價，所以訂購
0,產品由台灣直送，價錢實惠，可能是疫情問題，我未收到貨物，HKTVmall已提早自動發放已收到貨物的郵件，要本人發WhatsApp向店舖確實，店舖亦有交帶講明未來兩天會送到
0,"剛剛收了五包貓砂， 包裝得非常好，經常有聽到客人說不是真空包裝， 其實你到超級市場買包米都不會是每一包都會真空的， 所以我覺得絕對不是 產品上的問題， 只是一些無理客人的挑剔， 還有、我已幫襯了很多次，每次職員服務態度都非常好、非常滿意！"
0,價錢可能與藥房相若，但以盒裝加送貨可算貨真價實
0,不是日本的，貓不吃，同原裝日本版品質差好遠，稀稀的，完全沒有香味
0,買2送1好低，忌廉哥客服很好，有耐性解釋，搭貨正確，好很幫忙照顧顧客既需要，收到3箱了，貓貓愛吃，謝謝你們的貼心服務。
0,用後好像掉少了頭髮，而且每次需要使用的份量不多。這裏的價錢比起其他商店略高，不過購買時有贈品送
0,搽頭髮沒有沒有油膩感！頭髮順咗👍💓
0,已多次購買，但今次這包沒有像往常一般，打開有一股肉乾香味，小朋友亦不喜愛吃，給了她也沒接，就是接了，也放在地下走了開去！
0,"口碑很好，多個朋友介紹他，所以買來用。感謝你們🙏很重視我所買的貨品，把他包裝得好好，好保護他，收到所有貨品時，每件都保護得好好，感覺你們很尊重每個客人，很用心去做🙏🙏祝你們每位身體健康🙏幸福🙏快樂🙏"
0,貨品滿意，但由訂購到收齊所有貨品足足12日。在收貨過程中大部份貨品未能在指定日期內收齊妥當，當再次安排日期補發後因供應商缺貨及物流團隊人手不足為由又再取消，到第二次安排補發才全數貨品收齊，這裡需要改善。
0,好味道，只是碎件較大，完整件相對較少。
0,已經購買四包裝，可以原箱，為何要拆散用膠袋裝
0,幸好沒有破損，但下次要注意。 紙盒奶全4盒也凹凸不平
0,呢隻貓砂正在特價期間$50一包 性價比不可謂不高 然後相比之前用開嘅N1貓砂質量差不多 結團嘅程度比起N1更好 大力鏟下去也不會碎 除臭力亦很夠 起碼六隻貓一天的糞便味道也不會讓人受不了 不過唯一嘅缺點就係貓砂粒太細容易帶出 但係同價格比呢個缺點可以無視
0,看到優惠是買大包送小包，到貨時送的只是一小包凍乾，非常失望。還有包裝袋上的到期日竟然是一張可打印的日期標籤，真不知道是什麼原因！！
0,"這貓砂的品質真的有驚豔到我! 不得不讚的是超強的凝結力-- 我家主子喜歡尿在盆邊 舊的貓砂很難剷 剷到也會散開一小塊 這隻完全不會 都是一大舊剷起的! 另外, 除臭效果也很棒 剷屎時無臭味真的給剷屎官一個新的體驗哈哈~ 比起其他貓砂是貴一點 但我覺得值得回購啦!! 用得很爽, 會繼續用~~"
0,"貓貓超級喜歡這款蝦！貓貓本身只喜歡吃雞肉，基本上對海鮮類產品均不感興趣，我想主要是因為海鮮的腥味令它覺得很抗拒。但這款蝦不會有很重的海鮮腥味，一打開口貓貓就直接衝過來吃。有試過買其他款式的凍乾蝦，貓貓過來聞了一下，就直接別過臉走&#40;´▽｀&#41;"
0,最怕主子的尿道出現問題，出事又擔心，又要花錢看獸醫，所以給主子貓糧的期間，都會加入加護泌尿道的濕糧。預防勝於治療啊！
0,不明白不是同Hktv 一齊送貨而另外順豐送又要加錢
0,好大罐，包裝好，未開個紙皮箱貓貓已經聞到香味想食😂 雖然碎碎比較多，不過$230再有95折，性價比高👍🏻
0,"多次回購 貓貓超級喜歡食蝦，一打開袋就聞到好濃蝦味同海水咸咸地的味道。因為一隻都比較大，要用較剪剪開3段，會方便貓仔食用。貓唔應該只食用單一動物蛋白，每日都只可以俾少量，通常3-4隻就夠。"
0,寵物折扣日加上特價，非常實惠，送貨職員態度很好，包裝完好沒有破，只是沒原箱，也沒有所謂。
0,貓貓一向食開，已經是第五桶凍乾雞粒，今次是中粒size，大粒咗，貓貓進食比效困難，請貴店留意下🙏
0,我家兩隻貓貓都不喜歡吃😩😩 可能因為有南瓜味道，第一次有肉泥是兩隻貓都不愛吃
0,貨品滿意，但由訂購到收齊所有貨品足足12日。在收貨過程中大部份貨品未能在指定日期內收齊妥當，當再次安排日期補發後因供應商缺貨及物流團隊人手不足為由又再取消，到第二次安排補發才全數貨品收齊，這裡需要改善。
0,"「Eversweet 1,2代智能飲水機專用,送2代濾芯托盤,1代水機更換後可用2代濾芯」 沒有送托盤，我的水機是第一代沒托盤用不到，請跟進！"
